,CompanyName,Detail,RocketStatus,MissionCost,MissionStatus,DateTime,Match,Location,Latitude,Longitude,SpacePort,Country,Owner,Year
707,SRC,Volna | Cosmos 1,StatusRetired,,Failure,2005-06-21 19:46:00+00:00,2,"Barents Sea Launch Area, Barents Sea, Russia",75.0,40.0,Barents Sea Launch Area, Russia, Russia,2005
708,Northrop,Pegasus XL | MiniSat & Celestis space burial,StatusActive,40.0 ,Success,1997-04-21 11:59:00+00:00,3,"Base Aerea de Gando, Gran Canaria, Spain",27.936,-15.379000000000001,Base Aerea de Gando, Spain, Spain,1997
709,Northrop,Pegasus XL | OrbView-2,StatusActive,40.0 ,Success,1997-08-01 20:20:00+00:00,3,"Base Aerea de Gando, Gran Canaria, Spain",27.936,-15.379000000000001,Base Aerea de Gando, Spain, Spain,1997
710,Blue Origin,New Shepard | NS-6 (Inflight Escape Test),StatusActive,,Success,2016-10-06 15:36:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2016
711,Blue Origin,New Shepard | NS-2,StatusActive,,Success,2015-11-23 00:00:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2015
712,Blue Origin,New Shepard | NS-5,StatusActive,,Success,2016-06-19 14:36:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2016
713,Blue Origin,New Shepard | NS-10,StatusActive,,Success,2019-01-23 15:05:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2019
714,Blue Origin,New Shepard | NS-9 (Inflight Escape Test),StatusActive,,Success,2018-07-18 15:11:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2018
715,Blue Origin,New Shepard | NS-4,StatusActive,,Success,2016-04-02 00:00:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2016
716,Blue Origin,New Shepard | NS-3,StatusActive,,Success,2016-01-22 00:00:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2016
717,Blue Origin,New Shepard | NS-13 Suborbital West Texas,StatusActive,,Success,2020-10-13 13:38:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2020
718,Blue Origin,New Shepard | NS-1,StatusActive,,Success,2015-04-29 00:00:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2015
719,Blue Origin,New Shepard | NS-12,StatusActive,,Success,2019-12-11 17:55:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2019
720,Blue Origin,New Shepard | NS-11,StatusActive,,Success,2019-05-02 13:35:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2019
721,Blue Origin,New Shepard | NS-8,StatusActive,,Success,2018-04-29 17:06:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2018
722,Blue Origin,New Shepard | NS-7,StatusActive,,Success,2017-12-17 00:00:00+00:00,4,"Blue Origin Launch Site, West Texas, Texas, USA",31.423333000000003,-104.758889,Blue Origin, USA, USA,2017
723,SpaceX,Starship Prototype | 150 Meter Hop,StatusActive,,Success,2020-08-04 23:57:00+00:00,5,"Boca Chica, Texas, USA",25.997,-97.15700000000001,Boca Chica, USA, USA,2020
724,ILS,Atlas IIA | Tempo 2,StatusRetired,,Success,1997-03-08 06:01:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1997
725,Lockheed,Titan IV(402)B | DSP,StatusRetired,,Success,1997-02-23 20:20:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1997
726,ULA,Atlas V 501 | OTV-6 (USSF-7),StatusActive,120.0 ,Success,2020-05-17 13:14:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2020
727,NASA,Mercury-Redstone | Mercury-Redstone BD (MR-BD),StatusRetired,,Success,1961-03-24 17:30:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1961
728,Lockheed,Atlas IIA | TDRS-J,StatusRetired,,Success,2002-12-05 02:42:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2002
729,Lockheed,Atlas II | USA-114 (UHF F6),StatusRetired,,Success,1995-10-22 08:00:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1995
730,Lockheed,Titan IV(401)A | Milstar DFS-2,StatusRetired,,Success,1995-11-06 05:15:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1995
731,US Navy,Vanguard | Vanguard 1,StatusRetired,,Success,1958-03-17 12:15:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1958
732,SpaceX,Falcon 9 Block 5 | ANASIS-II,StatusActive,50.0 ,Success,2020-07-20 21:30:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2020
733,Boeing,"Delta IV Medium+ (4,2) | Eutelsat W5",StatusRetired,164.0 ,Success,2002-11-20 22:39:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2002
734,Boeing,Delta II 7925 | USA-90 (GPS IIA-10)/SEDS-1,StatusRetired,,Success,1993-03-30 03:09:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1993
735,SpaceX,Falcon 9 Block 5 | Starlink V1 L7,StatusActive,50.0 ,Success,2020-06-04 01:25:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2020
736,General Dynamics,Atlas-G Centaur-D1AR | Intelsat V -512,StatusRetired,,Success,1985-09-28 23:17:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1985
737,Boeing,Delta II 7920-8 | Advanced Composition Explorer,StatusRetired,,Success,1997-08-25 14:39:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1997
738,ILS,Atlas IIAS | JCSAT-4,StatusRetired,,Success,1997-02-17 01:42:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1997
739,NASA,Mercury-Redstone | Mercury-Redstone 2 (MR-2),StatusRetired,,Success,1961-01-31 16:55:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1961
740,General Dynamics,Atlas-G Centaur-D1AR | Intelsat V -511,StatusRetired,,Success,1985-06-30 00:44:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1985
741,Lockheed,Atlas IIAS | SOHO,StatusRetired,,Success,1995-12-02 08:08:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1995
742,NASA,Atlas-D Mercury | Mercury-Atlas 2 (MA-2),StatusRetired,,Success,1961-02-21 14:12:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1961
743,Lockheed,Atlas I | GOES-J,StatusRetired,,Success,1995-05-23 05:52:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1995
744,Lockheed,Atlas II | USA-111 (UHF F5),StatusRetired,,Success,1995-05-31 15:27:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1995
745,NASA,Mercury-Redstone | Mercury-Redstone 1 (MR-1),StatusRetired,,Failure,1960-11-21 14:00:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1960
746,General Dynamics,Atlas-G Centaur-D1AR | FLTSATCOM-6,StatusRetired,,Failure,1987-03-26 21:22:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1987
747,ILS,Atlas IIAS | Superbird C,StatusRetired,,Success,1997-07-28 01:15:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1997
748,US Air Force,Thor DM-19 Delta | TIROS-2,StatusRetired,,Success,1960-11-23 11:13:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1960
749,Boeing,Delta II 7925 | USA-132 (GPS IIR-2),StatusRetired,,Success,1997-07-23 03:43:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1997
750,Lockheed,Atlas IIA | TDRS-I,StatusRetired,,Success,2002-03-08 22:59:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2002
751,US Air Force,Thor-DM21 Ablestar | Transit 3A & GRAB-2,StatusRetired,,Failure,1960-11-30 19:50:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1960
752,General Dynamics,Atlas-G Centaur-D1AR | FLTSATCOM-7,StatusRetired,,Success,1986-12-05 02:30:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1986
753,General Dynamics,Atlas-D Able | Pioneer P-31,StatusRetired,,Failure,1960-12-15 09:10:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1960
754,ILS,Atlas IIAS | Hispasat 1D,StatusRetired,,Success,2002-09-18 22:04:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2002
755,US Air Force,Thor-DM21 Ablestar | Transit 3B & Lofti 1,StatusRetired,,Success,1961-02-22 03:45:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1961
756,Lockheed,Atlas I | GOES-K,StatusRetired,,Success,1997-04-25 05:49:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1997
757,Boeing,Delta II 7925 | Koreasat 1,StatusRetired,,Partial Failure,1995-09-05 11:10:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1995
758,ILS,Atlas V 401 | Hot Bird 6,StatusActive,109.0 ,Success,2002-08-21 22:05:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2002
759,SpaceX,Falcon 9 Block 5 | GPS III SV03,StatusActive,50.0 ,Success,2020-06-30 20:10:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2020
760,General Dynamics,Atlas-D Able | Pioneer P-30,StatusRetired,,Failure,1960-09-25 15:13:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1960
761,Lockheed,Titan IV(401)A | Mentor,StatusRetired,,Success,1995-05-14 13:45:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1995
762,ILS,Atlas IIAS | JCSAT-3,StatusRetired,,Success,1995-08-29 00:53:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1995
763,Boeing,Delta II 7925 | GPS IIR-11,StatusRetired,,Success,2004-03-20 17:53:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2004
764,US Air Force,Thor-DM21 Ablestar | Transit 4B & TRAAC,StatusRetired,,Success,1961-11-15 22:26:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1961
765,Lockheed,Atlas IIA | USA-113 (DSCS IIIB-7),StatusRetired,,Success,1995-07-31 23:30:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1995
766,NASA,Mercury-Redstone | Mercury-Redstone 1A (MR-1A),StatusRetired,,Success,1960-12-19 16:15:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1960
767,Lockheed,Titan IV(401)A | Trumpet,StatusRetired,,Success,1995-07-10 12:38:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1995
768,SpaceX,Falcon 9 Block 5 | Starlink V1 L8 & SkySat 16 to 18,StatusActive,50.0 ,Success,2020-06-13 09:21:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2020
769,Boeing,Delta II 7425 | CONTOUR,StatusRetired,,Success,2002-07-03 06:47:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2002
770,Lockheed,Atlas IIA | Galaxy 3R,StatusRetired,,Success,1995-12-15 00:23:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1995
771,ILS,Atlas IIA | Inmarsat 3-F3,StatusRetired,,Success,1996-12-18 01:57:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1996
772,Boeing,Delta II 7925 | Telenor Thor II,StatusRetired,,Success,1997-05-20 22:39:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1997
773,Lockheed,Atlas I | BeppoSAX,StatusRetired,,Success,1996-04-30 04:31:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1996
774,Lockheed,Titan IV(402)B | DSP,StatusRetired,,Success,2004-02-14 18:50:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2004
775,Lockheed,Titan IV(401)A | Mercury,StatusRetired,,Success,1996-04-24 23:37:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1996
776,ILS,Atlas IIAS | AMC-10,StatusRetired,,Success,2004-02-05 23:46:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2004
777,NASA,Atlas-D Mercury | Mercury-Atlas 5 (MA-5),StatusRetired,,Success,1961-11-29 15:08:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1961
778,US Navy,Vanguard | Vanguard TV3,StatusRetired,,Failure,1957-12-06 16:44:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1957
779,ILS,Atlas IIA | GE-1,StatusRetired,,Success,1996-09-08 21:49:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1996
780,Boeing,Delta II 7925 | GPS IIR-10,StatusRetired,,Success,2003-12-21 08:05:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2003
781,SpaceX,Falcon 9 Block 5 | Starlink V1 L3,StatusActive,50.0 ,Success,2020-01-29 14:06:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2020
782,Lockheed,Atlas IIIB | UHF F/O F11,StatusRetired,,Success,2003-12-10 02:30:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2003
783,General Dynamics,Atlas-LV3 Agena-B | Ranger 2,StatusRetired,,Failure,1961-11-18 08:12:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1961
784,Boeing,Delta II 7925 | USA-100 (GPS IIA-15)/SEDS-2,StatusRetired,,Success,1994-03-10 03:40:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1994
785,General Dynamics,Atlas-SLV3D Centaur-D1AR | Intelsat V -505,StatusRetired,,Success,1982-09-28 23:17:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1982
786,Martin Marietta,Titan 34D | DSCS-II-15 + DSCS-III-A1,StatusRetired,,Success,1982-10-30 00:00:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1982
787,ULA,Atlas V 411 | Solar Orbiter,StatusActive,115.0 ,Success,2020-02-10 04:03:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2020
788,ILS,Atlas IIIA | MBSat,StatusRetired,,Success,2004-03-13 05:40:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2004
789,US Air Force,Thor-DM21 Ablestar | Courier 1B,StatusRetired,,Success,1960-10-04 17:50:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1960
790,ILS,Atlas IIAS | Superbird 6,StatusRetired,,Success,2004-04-16 00:45:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2004
791,US Air Force,Thor-DM21 Ablestar | LOFTI-2A & Others,StatusRetired,,Failure,1962-01-24 09:30:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1962
792,General Dynamics,Atlas-SLV3D Centaur-D1AR | FLTSATCOM-5,StatusRetired,,Partial Failure,1981-08-06 08:16:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1981
793,Lockheed,Atlas II | UHF F7,StatusRetired,,Success,1996-07-25 12:42:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1996
794,ULA,Atlas V N22 | Starliner OFT,StatusActive,,Success,2019-12-20 11:36:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2019
795,Lockheed,Atlas IIAS | NROL-1,StatusRetired,,Success,2004-08-31 23:17:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2004
796,Martin Marietta,Titan III(23)C | OPS-4029 (Vortex),StatusRetired,,Success,1981-10-31 09:22:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1981
797,Boeing,Delta II 7925H | MESSENGER,StatusRetired,,Success,2004-08-03 06:15:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2004
798,General Dynamics,Atlas-SLV3D Centaur-D1AR | Intelsat V -503,StatusRetired,,Success,1981-12-15 23:35:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1981
799,General Dynamics,Atlas-LV3 Agena-B | Ranger 4,StatusRetired,,Success,1962-04-23 20:50:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1962
800,NASA,Blue Scout II | Mercury-Scout 1 (MS-1),StatusRetired,,Failure,1961-11-01 15:32:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1961
801,Boeing,Delta II 7925 | USA-128 (GPS IIA-18),StatusRetired,,Success,1996-09-12 08:49:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1996
802,AMBA,Juno I | Explorer 3,StatusRetired,,Success,1958-03-26 17:38:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1958
803,US Air Force,Thor DM-19 Delta | OSO-1,StatusRetired,,Success,1962-03-07 16:06:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1962
804,Boeing,Delta II 7925 | USA-71 (GPS IIA-2),StatusRetired,,Success,1991-07-04 02:32:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1991
805,Boeing,Delta II 7925 | GPS IIR-12,StatusRetired,,Success,2004-06-23 22:54:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2004
806,US Air Force,Thor DM-19 Delta | TIROS-4,StatusRetired,,Success,1962-02-08 12:43:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1962
807,General Dynamics,Atlas-LV3 Agena-B | Ranger 3,StatusRetired,,Partial Failure,1962-01-26 20:30:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1962
808,ILS,Atlas IIAS | AMC-11,StatusRetired,,Success,2004-04-19 22:22:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2004
809,Boeing,Delta II 7925 | Galaxy 9,StatusRetired,,Success,1996-05-24 01:10:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1996
810,SpaceX,Falcon 9 Block 5 | Starlink V1 L4,StatusActive,50.0 ,Success,2020-02-17 15:05:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2020
811,General Dynamics,Atlas-SLV3D Centaur-D1AR | Intelsat V -506,StatusRetired,,Success,1983-05-19 22:26:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1983
812,NASA,Atlas-D Mercury | Mercury-Atlas 4 (MA-4),StatusRetired,,Success,1961-09-13 14:04:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1961
813,Martin Marietta,Titan III(23)C | DSP-10,StatusRetired,,Success,1982-03-06 19:25:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1982
814,ILS,Atlas V 401 | HellasSat-2,StatusActive,109.0 ,Success,2003-05-13 22:10:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2003
815,Northrop,Pegasus XL | GALEX,StatusActive,40.0 ,Success,2003-04-28 12:00:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2003
816,ILS,Atlas IIIB | AsiaSat 4,StatusRetired,,Success,2003-04-12 00:47:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2003
817,AMBA,Juno I | Explorer 1,StatusRetired,,Success,1958-02-01 03:48:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1958
818,Martin Marietta,Titan 34D | DSP-12,StatusRetired,,Success,1984-12-22 00:02:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1984
819,ILS,Atlas IIIB | EchoStar VII,StatusRetired,,Success,2002-02-21 12:43:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2002
820,Lockheed,Titan IV(401)B | Milstar DFS-6,StatusRetired,,Success,2003-04-08 13:43:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2003
821,Boeing,Delta II 7925 | USA-117 (GPS IIA-16),StatusRetired,,Success,1996-03-28 00:21:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1996
822,NASA,Mercury-Redstone | Freedom 7 (MR-3),StatusRetired,,Success,1961-05-05 14:34:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1961
823,NASA,Atlas-D Mercury | Friendship 7 (MA-6),StatusRetired,,Success,1962-02-20 14:47:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1962
824,Boeing,Delta II 7925 | Koreasat-2,StatusRetired,,Success,1996-01-14 11:10:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1996
825,ULA,Atlas V 551 | AEHF 6,StatusActive,153.0 ,Success,2020-03-26 20:18:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2020
826,Boeing,Delta II 7925 | GPS IIR-8,StatusRetired,,Success,2003-01-29 18:06:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2003
827,Northrop,Pegasus XL | SORCE,StatusActive,40.0 ,Success,2003-01-25 20:13:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,2003
828,US Navy,Vanguard | Vanguard TV3BU,StatusRetired,,Failure,1958-02-05 07:33:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1958
829,Boeing,Delta II 7925 | GPS IIR-1,StatusRetired,,Failure,1997-01-17 16:28:00+00:00,6,"Cape Canaveral AFS, Florida, USA",28.488889,-80.57777800000002,Cape Canaveral AFS, USA, USA,1997
